case_id,user_id,image_id,image_label,selected_option,satisfaction,confidence,understanding,mean_helpfulness,age_range,education_level,occupation_raw,ai_knowledge_level,domain_knowledge_level,preferred_response_length,preferred_technical_level,preferred_format,perceived_error_impact,preferred_explanation_types_raw,main_goals_raw,case_local_id,timestamp,occupation_list,ai_knowledge_raw,ai_knowledge_desc,domain_knowledge_raw,domain_knowledge_desc,preferred_explanation_types_list,main_goals_list,free_comment,original_image_path,domain,model_predicted_class,model_confidence,initial_description,vqa_support_description,option_A_type,option_B_type,option_C_type,option_D_type,option_E_type,option_F_type
C0091,U009,3,img_03,Opción B,3,3,3,3.0,25–34,Grado,Investigador/a (académico),3,3,Media: explicación breve con algo de detalle,Simple: lenguaje claro y sin tecnicismos,Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea",3,2026-04-04 19:25:04.117,"[""Investigador/a (académico)""]","3 Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones basadas en reglas o razonamientos paso a paso"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Eficiencia: comprender la respuesta de forma rápida"", ""Efectividad: recibir una explicación útil para realizar mejor la tarea""]",Está perfecto,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0092,U009,4,img_04,Opción E,3,3,3,3.0,25–34,Grado,Investigador/a (académico),3,3,Media: explicación breve con algo de detalle,Simple: lenguaje claro y sin tecnicismos,Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea",4,2026-04-04 19:25:04.117,"[""Investigador/a (académico)""]","3 Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones basadas en reglas o razonamientos paso a paso"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Eficiencia: comprender la respuesta de forma rápida"", ""Efectividad: recibir una explicación útil para realizar mejor la tarea""]",Está perfecto,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0093,U009,5,img_05,Opción C,3,3,3,3.0,25–34,Grado,Investigador/a (académico),3,3,Media: explicación breve con algo de detalle,Simple: lenguaje claro y sin tecnicismos,Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea",5,2026-04-04 19:25:04.117,"[""Investigador/a (académico)""]","3 Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones basadas en reglas o razonamientos paso a paso"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Eficiencia: comprender la respuesta de forma rápida"", ""Efectividad: recibir una explicación útil para realizar mejor la tarea""]",Está perfecto,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0094,U009,6,img_06,Opción A,3,3,3,3.0,25–34,Grado,Investigador/a (académico),3,3,Media: explicación breve con algo de detalle,Simple: lenguaje claro y sin tecnicismos,Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea",6,2026-04-04 19:25:04.117,"[""Investigador/a (académico)""]","3 Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones basadas en reglas o razonamientos paso a paso"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Eficiencia: comprender la respuesta de forma rápida"", ""Efectividad: recibir una explicación útil para realizar mejor la tarea""]",Está perfecto,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0095,U009,7,img_07,Opción D,3,3,3,3.0,25–34,Grado,Investigador/a (académico),3,3,Media: explicación breve con algo de detalle,Simple: lenguaje claro y sin tecnicismos,Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea",7,2026-04-04 19:25:04.117,"[""Investigador/a (académico)""]","3 Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones basadas en reglas o razonamientos paso a paso"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Eficiencia: comprender la respuesta de forma rápida"", ""Efectividad: recibir una explicación útil para realizar mejor la tarea""]",Está perfecto,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0096,U009,8,img_08,Opción E,3,3,3,3.0,25–34,Grado,Investigador/a (académico),3,3,Media: explicación breve con algo de detalle,Simple: lenguaje claro y sin tecnicismos,Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea",8,2026-04-04 19:25:04.117,"[""Investigador/a (académico)""]","3 Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones basadas en reglas o razonamientos paso a paso"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Eficiencia: comprender la respuesta de forma rápida"", ""Efectividad: recibir una explicación útil para realizar mejor la tarea""]",Está perfecto,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0097,U009,9,img_09,Opción B,3,3,3,3.0,25–34,Grado,Investigador/a (académico),3,3,Media: explicación breve con algo de detalle,Simple: lenguaje claro y sin tecnicismos,Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea",9,2026-04-04 19:25:04.117,"[""Investigador/a (académico)""]","3 Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones basadas en reglas o razonamientos paso a paso"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Eficiencia: comprender la respuesta de forma rápida"", ""Efectividad: recibir una explicación útil para realizar mejor la tarea""]",Está perfecto,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0098,U009,10,img_10,Opción E,3,3,3,3.0,25–34,Grado,Investigador/a (académico),3,3,Media: explicación breve con algo de detalle,Simple: lenguaje claro y sin tecnicismos,Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea",10,2026-04-04 19:25:04.117,"[""Investigador/a (académico)""]","3 Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones basadas en reglas o razonamientos paso a paso"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Eficiencia: comprender la respuesta de forma rápida"", ""Efectividad: recibir una explicación útil para realizar mejor la tarea""]",Está perfecto,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0099,U009,11,img_11,Opción B,3,3,3,3.0,25–34,Grado,Investigador/a (académico),3,3,Media: explicación breve con algo de detalle,Simple: lenguaje claro y sin tecnicismos,Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea",11,2026-04-04 19:25:04.117,"[""Investigador/a (académico)""]","3 Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones basadas en reglas o razonamientos paso a paso"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Eficiencia: comprender la respuesta de forma rápida"", ""Efectividad: recibir una explicación útil para realizar mejor la tarea""]",Está perfecto,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0100,U010,1,img_01,Opción A,4,4,4,4.0,18–24,Grado,Estudiante,4,4,Corta: solo lo esencial,Simple: lenguaje claro y sin tecnicismos,Me da igual,Medio: el error podría causar cierta confusión o problema,No tengo preferencia / me da igual,"Eficiencia: comprender la respuesta de forma rápida, Confianza: sentir mayor seguridad en la respuesta del sistema",1,2026-04-04 19:28:52.714,"[""Estudiante""]","4 Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.","Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.","4 Alto: distingo especies similares y detalles (familias, comportamiento, hábitat).","Alto: distingo especies similares y detalles (familias, comportamiento, hábitat).","[""No tengo preferencia / me da igual""]","[""Eficiencia: comprender la respuesta de forma rápida"", ""Confianza: sentir mayor seguridad en la respuesta del sistema""]",,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
